生态,源名,站点域名,语言,NSFW,标识/包名
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Natsu,natsu.one,id,,Natsu
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,NgamenKomik,ngamenkomik05.blogspot.com,id,,NgamenKomik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ngomik (unoriginal),02.ngomik.cc,id,,Ngomik (unoriginal)
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Noromax,noromax02.my.id,id,,Noromax
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,OkyyKomik,okyykomik.my.id,id,,OkyyKomik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Omicaso,omicaso.org,id,,Omicaso
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ota Scans,yurilab.top,id,,Ota Scans
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Pix Hentai,pixhentai.com,id,NSFW,Pix Hentai
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Pornhwa18,pornhwa18.com,id,NSFW,Pornhwa18
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Pramramadhan,01.pramramadhan.my.id,id,,Pramramadhan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Riztranslation,riztranslation.pages.dev,id,,Riztranslation
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Roseveil,roseveil.org,id,,Roseveil
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ryukomik,ryukomik.my.id,id,NSFW,Ryukomik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sasangeyou,sasangeyou.net,id,NSFW,Sasangeyou
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sekte Doujin,sektedoujin.cc,id,NSFW,Sekte Doujin
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sekte Komik,sektekomik.id,id,,Sekte Komik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Shinigami,11.shinigami.asia,id,,Shinigami
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Shiro Doujin,shirodoujin.com,id,NSFW,Shiro Doujin
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,ShiyuraSub,shiyurasub.blogspot.com,id,,ShiyuraSub
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Siikomik,siikomik.id,id,,Siikomik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Softkomik,softkomik.co,id,,Softkomik
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Soul Scans,v1.soulscans.org,id,,Soul Scans
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,TheManga,themanga.site,id,,TheManga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Tooncubus,tooncubus.top,id,NSFW,Tooncubus
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ulas Comic,ulascomic01.xyz,id,,Ulas Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,West Manga,v1.westmanga.my,id,,West Manga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Wurmz,wurmz.net,id,,Wurmz
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Kaguya,02.kaguya.pro,id,NSFW,Kaguya
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Anime GDR Club,agcscanlation.it,it,,Anime GDR Club
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,DDT Team,ddt.hastateam.com,it,,DDT Team
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,DigitalTeam,dgtread.com,it,,DigitalTeam
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,GTO The Great Site,reader.gtothegreatsite.net,it,,GTO The Great Site
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Hasta Team,reader.hastateam.com,it,,Hasta Team
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,HentaiArchive,hentai-archive.com,it,NSFW,HentaiArchive
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,HentaiFantasy,hentaifantasy.it,it,NSFW,HentaiFantasy
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Juin Jutsu Team Reader,juinjutsureader.ovh,it,,Juin Jutsu Team Reader
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,LupiTeam,lupiteam.net,it,,LupiTeam
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Mangaworld,mangaworld.mx,it,,Mangaworld
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaworldAdult,mangaworldadult.net,it,NSFW,MangaworldAdult
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,NIFTeam,read-nifteam.info,it,,NIFTeam
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Phoenix Scans,phoenixscans.com,it,,Phoenix Scans
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,TuttoAnimeManga,tuttoanimemanga.net,it,,TuttoAnimeManga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Walpurgi Scan,walpurgiscan.it,it,,Walpurgi Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,ZeurelScan,zeurelscan.com,it,,ZeurelScan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Alphapolis,alphapolis.co.jp,ja,,Alphapolis
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ameba Manga,dokusho-ojikan.jp,ja,,Ameba Manga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Asacomi,asacomi.jp,ja,,Asacomi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Bibibi Comic,bibibi-comic.com,ja,,Bibibi Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Big Comics,bigcomics.jp,ja,,Big Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Booklista Studio,studio.booklista.co.jp,ja,,Booklista Studio
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,BookWalker Japan,bookwalker.jp,ja,,BookWalker Japan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ciao Plus,ciao.shogakukan.co.jp,ja,,Ciao Plus
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,C'moA,cmoa.jp,ja,,C'moA
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Boost,comic-boost.com,ja,,Comic Boost
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Border,comicborder.com,ja,,Comic Border
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Days,comic-days.com,ja,,Comic Days
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Earth Star,comic-earthstar.com,ja,,Comic Earth Star
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Festa,comic.iowl.jp,ja,,Comic Festa
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,COMIC FUZ,comic-fuz.com,ja,,COMIC FUZ
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Gardo,comic-gardo.com,ja,,Comic Gardo
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Grast,novema.jp,ja,,Comic Grast
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,G-Comi,g-comi.jp,ja,,G-Comi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Kiraboshi,kirapo.jp,ja,,Kiraboshi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Nettai,comicnettai.com,ja,,Comic Nettai
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,コミコ,comico.jp,ja,,Comico
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Pash,comicpash.jp,ja,,Comic Pash
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Ride,comicride.jp,ja,,Comic Ride
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Room Base,comic-room-base.com,ja,,Comic Room Base
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Ryu,comic-ryu.jp,ja,,Comic Ryu
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comic Y-OURs,comic-y-ours.com,ja,,Comic Y-OURs
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comiplex,viewer.heros-web.com,ja,,Comiplex
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Comirela,comirela.com,ja,,Comirela
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Corocoro Online,corocoro.jp,ja,,Corocoro Online
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Corona EX,to-corona-ex.com,ja,,Corona EX
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,CyComi,cycomi.com,ja,,CyComi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,DMM,book.dmm.com,ja,,DMM/FANZA
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,FANZA,book.dmm.co.jp,ja,,DMM/FANZA
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Docomo,dbook.docomo.ne.jp,ja,,Docomo
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Dokiraw,dokiraw.click,ja,,Dokiraw
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,DreComi+,drecomi-plus.jp,ja,NSFW,DreComi+
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,eBookJapan,ebookjapan.yahoo.co.jp,ja,,eBookJapan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,FireCross,firecross.jp,ja,,FireCross
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Flower Comics,flowercomics.jp,ja,,Flower Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,FOD,manga.fod.fujitv.co.jp,ja,,FOD
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Gangan Online,ganganonline.com,ja,,Gangan Online
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,GANMA!,ganma.jp,ja,,GANMA!
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,がうがうモンスター＋,gaugau.futabanet.jp,ja,,Gaugau Monster Plus
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Goraku Web,gorakuweb.com,ja,,Goraku Web
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Hachiraw,hachiraw.net,ja,,Hachiraw
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Hana To Yume+,hanayume.com,ja,,Hana To Yume+
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,HAYA Comic,hayacomic.jp,ja,,HAYA Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,HERO'S Web,heros-web.com,ja,,HERO'S Web
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ichicomi,ichicomi.com,ja,,Ichicomi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Idol. gravureprincess .date,idol.gravureprincess.date,ja,NSFW,Idol. gravureprincess .date
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Jmanga,jmanga.cyou,ja,,Jmanga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,J-N Books,comic.j-nbooks.jp,ja,,J-N Books
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Jump Rookie!,rookie.shonenjump.com,ja,,Jump Rookie!
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Jump Toon,jumptoon.com,ja,,Jump Toon
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,カドコミ,comic-walker.com,ja,,KadoComi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,KimiComi,kimicomi.com,ja,,KimiComi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,KissLove,klz9.com,ja,,KissLove
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,KL Raw,klraw.info,ja,,KL Raw
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Klto9,klto9.com,ja,,Klto9
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Kmansin09,kmansin09.top,ja,,Kmansin09
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Kumaraw,kumaraw.com,ja,,Kumaraw
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Kurage Bunch,kuragebunch.com,ja,,Kurage Bunch
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Line Manga,manga.line.me,ja,,Line Manga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Magazine Pocket,pocket.shonenmagazine.com,ja,,Magazine Pocket
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MAGCOMI,magcomi.com,ja,,MAGCOMI
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MagKan,kansai.mag-garden.co.jp,ja,,MagKan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga1000,hachiraw.win,ja,,Manga1000
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaBang Comics,comics.manga-bang.com,ja,,MangaBang Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaBu,mangabu.jp,ja,,MangaBu
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Champion Cross,championcross.jp,ja,,Champion Cross
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga-5,manga-5.com,ja,,Manga-5
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,NihonKuni,nihonkuni.com,ja,,NihonKuni
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga Kingdom,comic.k-manga.jp,ja,,Manga Kingdom
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaKuro,mangakuro.net,ja,,MangaKuro
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Mangalt,mangalt.jp,ja,,Mangalt
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaMee,manga-mee.jp,ja,,MangaMee
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaMeets,manga-meets.jp,ja,,MangaMeets
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga Mura,mangamura.me,ja,,Manga Mura
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaNo,manga-no.com,ja,,MangaNo
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga One,manga-one.com,ja,,Manga One
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga-Park,manga-park.com,ja,,Manga-Park
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga Saison,mechacomi.jp,ja,,Manga Saison
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga SPA,mangaspa.nikkan-spa.jp,ja,,Manga SPA
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,マンガ図書館Z,mangaz.com,ja,,Manga Toshokan Z
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga UP! (Japan),manga-up.com,ja,,Manga UP! (Japan)
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manga Zegra,manga-zegra.com,ja,,Manga Zegra
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Mecha Comic,mechacomic.jp,ja,,Mecha Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Mokuro,mokuro.moe,ja,,Mokuro
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,momon:GA,momon-ga.com,ja,NSFW,MomonGA
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Nami Comic,namicomic.jp,ja,,Nami Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Nicomanga,nicomanga.com,ja,,Nicomanga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Nicovideo Seiga,sp.manga.nicovideo.jp,ja,,Nicovideo Seiga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Nikkangecchan,nikkangecchan.jp,ja,,Nikkangecchan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ohta Web Comic,webcomic.ohtabooks.com,ja,,Ohta Web Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Pash Up!,pash-up.jp,ja,,Pash Up!
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,PiaComic,piacomic.jp,ja,,PiaComic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Piccoma,piccoma.com,ja,,Piccoma
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Pixivコミック,comic.pixiv.net,ja,,Pixiv Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Raw1001,raw1001.net,ja,,Raw1001
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Raw18,raw18.icu,ja,NSFW,Raw18
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,RawBaka,rawbaka.com,ja,,RawBaka
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Rawdevart.art,rawdevart.art,ja,,Rawdevart.art
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,RawINU,rawinu.com,ja,,RawINU
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Rawkuma,rawkuma.net,ja,,Rawkuma
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,WeLoveManga,weloma.net,ja,,WeLoveManga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Raw Otaku,rawotaku.com,ja,,Raw Otaku
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Raw UwU,rawuwu.net,ja,,Raw UwU
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,RawMiu,rawmiu.com,ja,,RawMiu
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Reader Store,ebookstore.sony.jp,ja,,Reader Store
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,RimacomiPlus,rimacomiplus.jp,ja,,RimacomiPlus
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sen Manga,raw.senmanga.com,ja,,Sen Manga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Shonen Jump+,shonenjumpplus.com,ja,,Shonen Jump+
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sokuyomi,sokuyomi.jp,ja,NSFW,Sokuyomi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Sunday Web Every,sunday-webry.com,ja,,Sunday Web Every
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,TakeComic,takecomic.jp,ja,,TakeComic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Tonari no Young Jump,tonarinoyj.jp,ja,,Tonari no Young Jump
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Twi4,sai-zen-sen.jp,ja,,Twi4
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,U-NEXT,video.unext.jp,ja,,U-NEXT
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Love4u,love4u.net,ja,,Love4u
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,ヤンマガ（マンガ）,yanmaga.jp,ja,,Weekly Young Magazine
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,ヤンマガ（グラビア）,yanmaga.jp,ja,,Weekly Young Magazine
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Young Jump+,ynjn.jp,ja,,Young Jump+
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Yomonga,yomonga.com,ja,,Yomonga
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Young Animal,younganimal.com,ja,,Young Animal
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Young Champion,youngchampion.jp,ja,,Young Champion
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Zebrack,zebrack-comic.shueisha.co.jp,ja,,Zebrack
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Zenon,comic-zenon.com,ja,,Zenon
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Zerosum Online,zerosumonline.com,ja,,Zerosum Online
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,블랙툰,blacktoon.me,ko,,BlackToon
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Manatoki,manatoki552.net,ko,NSFW,Manatoki
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Naver Webtoon,comic.naver.com,ko,,Naver Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Naver Webtoon Best Challenge,comic.naver.com,ko,,Naver Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Naver Webtoon Challenge,comic.naver.com,ko,,Naver Comic
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,RawDEX,rawdex.net,ko,NSFW,RawDEX
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,11toon,11toon.com,ko,,11toon
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Toonkor,tkor153.com,ko,,Toonkor
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,늑대닷컴 - 웹툰,wfwf414.com,ko,,Wolf.com
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,늑대닷컴 - 만화책,wfwf414.com,ko,,Wolf.com
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,늑대닷컴 - 포토툰,wfwf414.com,ko,,Wolf.com
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,MangaHoNa,mangahona.pl,pl,,MangaHoNa
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,AcervoEremita,acervoeremita.com,pt-BR,,AcervoEremita
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Acervo Hentai,acervohentai.com,pt-BR,NSFW,Acervo Hentai
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Amuy,apenasmaisumyaoi.com,pt-BR,,Amuy
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,AnimeXNovel,animexnovel.com,pt-BR,,AnimeXNovel
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Capitoons,capitoons.com,pt-BR,,Capitoons
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Apenas Uma Fã,apenasuma-fa.blogspot.com,pt-BR,,Apenas Uma Fã
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Argos Comics,aniargos.com,pt-BR,,Argos Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Argos Scan,argoscomics.online,pt-BR,,Argos Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Arthur Scan,arthurscan.xyz,pt-BR,,Arthur Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Astratoons,new.astratoons.com,pt-BR,,Astratoons
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Azuretoons,azuretoons.com,pt-BR,,Azuretoons
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Bakai,bakai.org,pt-BR,NSFW,Bakai
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Blackout Comics,blackoutcomics.com,pt-BR,NSFW,Blackout Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Bladetoons,bladetoons.com,pt-BR,,Bladetoons
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Boruto Explorer,leitor.borutoexplorer.com.br,pt-BR,,Boruto Explorer
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Brasil Hentai,brasilhentai.com,pt-BR,NSFW,Brasil Hentai
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,BR Yaoi,bryaoi.com,pt-BR,NSFW,BR Yaoi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Café com Yaoi,cafecomyaoi.com.br,pt-BR,,Café com Yaoi
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Cerise Scan,loverstoon.com,pt-BR,NSFW,Cerise Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Coven Scan,covendasbruxonas.com,pt-BR,NSFW,Coven Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ego Toons,egotoons.com,pt-BR,,Ego Toons
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,EroSect,erosect.xyz,pt-BR,NSFW,Ero Sect
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Euphoria Scan,euphoriascan.com,pt-BR,NSFW,Euphoria Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,ExHentai.net.br,exhentai.net.br,pt-BR,NSFW,ExHentai.net.br
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Fenix Project,fenixproject.site,pt-BR,NSFW,Fenix Project
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Fleur Blanche,fbsquadx.com,pt-BR,NSFW,Fleur Blanche
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,FlowerManga.net,flowermangas.net,pt-BR,,FlowerManga.net
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,GALAX Scans,galaxscanlator.blogspot.com,pt-BR,,GALAX Scans
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Geass Comics,geasscomics.xyz,pt-BR,,Geass Comics
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Ghost Scan,ghostscan.xyz,pt-BR,,Ghost Scan
Mihon系（Mihon/Tachiyomi/Suwayomi/Komikku/Neko）,Hanmokku Scan,hanmokkuscan.blogspot.com,pt-BR,,Hanmokku Scan
